timestamp,open,high,low,close,volume
2025-05-28 18:00:00,150275000.0,150400000.0,150257000.0,150283000.0,1.73993932
2025-05-28 18:05:00,150281000.0,150367000.0,150221000.0,150367000.0,4.09701943
2025-05-28 18:10:00,150362000.0,150399000.0,150362000.0,150389000.0,1.0798105
2025-05-28 18:15:00,150389000.0,150392000.0,150308000.0,150359000.0,1.6106963
2025-05-28 18:20:00,150305000.0,150359000.0,150205000.0,150205000.0,1.12323809
2025-05-28 18:25:00,150218000.0,150218000.0,150072000.0,150073000.0,0.81686999
2025-05-28 18:30:00,150078000.0,150204000.0,150072000.0,150078000.0,0.46338316
2025-05-28 18:35:00,150078000.0,150086000.0,150078000.0,150079000.0,0.54618874
2025-05-28 18:40:00,150079000.0,150391000.0,150079000.0,150391000.0,0.44397457
2025-05-28 18:45:00,150220000.0,150397000.0,150219000.0,150308000.0,0.51758121
2025-05-28 18:50:00,150308000.0,150396000.0,150023000.0,150023000.0,1.04455379
2025-05-28 18:55:00,150113000.0,150126000.0,150023000.0,150117000.0,0.27855939
2025-05-28 19:00:00,150117000.0,150347000.0,150117000.0,150185000.0,0.44720199
2025-05-28 19:05:00,150189000.0,150420000.0,150185000.0,150355000.0,1.17037282
2025-05-28 19:10:00,150355000.0,150442000.0,150282000.0,150419000.0,1.25472852
2025-05-28 19:15:00,150424000.0,150441000.0,150300000.0,150369000.0,0.47336525
2025-05-28 19:20:00,150312000.0,150369000.0,150200000.0,150205000.0,1.49058452
2025-05-28 19:25:00,150206000.0,150265000.0,150200000.0,150201000.0,0.86264488
2025-05-28 19:30:00,150201000.0,150201000.0,150054000.0,150055000.0,1.23656067
2025-05-28 19:35:00,150055000.0,150055000.0,149929000.0,149929000.0,4.69903859
2025-05-28 19:40:00,149929000.0,149950000.0,149800000.0,149800000.0,1.96419414
2025-05-28 19:45:00,149800000.0,149949000.0,149750000.0,149900000.0,4.664948
2025-05-28 19:50:00,149899000.0,149900000.0,149599000.0,149660000.0,7.45578692
2025-05-28 19:55:00,149664000.0,149818000.0,149601000.0,149711000.0,1.97213189
2025-05-28 20:00:00,149689000.0,149689000.0,149520000.0,149644000.0,7.06487444
2025-05-28 20:05:00,149644000.0,149811000.0,149616000.0,149751000.0,1.99650862
2025-05-28 20:10:00,149736000.0,149813000.0,149736000.0,149736000.0,1.0403394
2025-05-28 20:15:00,149736000.0,149784000.0,149630000.0,149756000.0,5.60204356
2025-05-28 20:20:00,149756000.0,149949000.0,149600000.0,149940000.0,3.80723633
2025-05-28 20:25:00,149858000.0,149948000.0,149792000.0,149878000.0,1.26857762
2025-05-28 20:30:00,149850000.0,149917000.0,149810000.0,149917000.0,3.24946675
2025-05-28 20:35:00,149917000.0,150250000.0,149813000.0,150010000.0,3.37529615
2025-05-28 20:40:00,150198000.0,150201000.0,150010000.0,150070000.0,0.89124129
2025-05-28 20:45:00,150070000.0,150138000.0,150052000.0,150138000.0,2.38105909
2025-05-28 20:50:00,150135000.0,150138000.0,149925000.0,150020000.0,3.11102053
2025-05-28 20:55:00,150020000.0,150060000.0,149850000.0,150060000.0,2.97000149
2025-05-28 21:00:00,150060000.0,150068000.0,150002000.0,150054000.0,1.11376982
